"2019/11/11","07:33","見た所この記事の価値は表に出なかった論点の提示に過ぎず出なかったのはそもそも出せない程度のものだから、のように見えるがな。 ",
"2019/11/11","07:50","「過去の政府間の条約と関係がない」なんて事がまかり通るのであれば、政府間の条約なんぞ結ぶだけ損というものだ。実際の所ドイツはそれ以前に徴用工に対する補償も賠償を一切していないし、米国先住民も日系収容所も同様。日中間でも中国は日本への請求権を丸ごと放棄している。",
"2019/11/11","08:06","徴用工を問題にした日韓基本条約で個人補償を韓国政府自身が拒否した上で、ドイツの財団とそっくりなアジア女性基金を否定し更にもう一度作った財団まで一方的に解体した末に徴用工に同じ様式の解決法を提示してくる神経を理解する必要はなかろう。",
"2019/11/11","16:59","詰まるところ日韓基本条約とは何かに行きつくのは慰安婦問題から散々言われてきたこと。何も目新しい事はない。新しそうに見える事は偏向甚だしいものばかり。ドイツは基金以前に徴用工に一円も払っていないし、米国先住民も日系収容所もおそらく同様。ドイツ徴用工に至っては法的責任も認めていない。",
"2019/11/11","17:01","詰まるところ日韓基本条約とは何かに行きつくのは慰安婦問題から散々言われてきたこと。何も目新しい事はない。新しそうに見える事は偏向甚だしいものばかり。ドイツは基金以前に徴用工に一円も払っていないし、米国先住民も日…  ",
"2019/11/11","17:06","中ソとの個人請求権も前提にあるのは、どんな理由であれ「一円も支払われていない」という事実。 ",
"2019/11/12","08:49","ああ、あれか。今まで浅羽祐樹や木村幹が散々言っては「綺麗なヘイト」だの何だの叩いてきた事はすっかり忘れ国際的に全く相手にされなかった韓国併合違法論をさも正当性があるかのように相手方の主張として報道してほしいってことか。 ",
"2019/11/12","08:55","勝手にすりゃいいが統一教会は泣いて喜ぶだろうよ ",
"2019/11/12","09:13","あなたを虐めたくはないのでこれ以上は言いませんが、インセルも救われるべきなんですよ。無論あなたもですがね。 ",
"2019/11/12","16:42","そうですかね。「性的パートナーの再分配」というより「DNAは可能な限り残されるべき」という命題は人道的に目指すべき場所だと思いますよ。「女を差別・加害」しても達成されるべきとは思いませんけどね。あなたの言…  ",
"2019/11/12","17:22","何故論点にしないんでしょうね？かつて障碍者を虐殺した個人や組織は最悪の非人道主義者として歴史に残っていますが、彼らの権利が今生に限定されるべきなのは何故でしょう？「女性の権利が犠牲にされるから」は一つの答…  ",
"2019/11/12","17:38","一応言っときますけど、あなたの言ってる事はかなりの範囲で妥当ですよ。それでいいと思います。 ",
"2019/11/13","07:39","私の書き方が悪かったですね。権利が今生に限定される「彼ら」とは被害者の事です。自由意志や自我が未熟なまま一生を過ごす彼らの選択は他人や社会の選択でしかあり得ない。更に言えば純粋状態の生命が子孫を残さない選択をするはずはない。 ",
"2019/11/13","08:01","カラマーゾフの兄弟に母親が障碍者(つまり強姦の結果の子)の登場人物がいたっけな",
"2019/11/13","10:08"," わたしを奴隷にして、自分も奴隷でいるか、わたしを自由にして、自分もまた自由になるか、そのどちらかだ。さ、勇気を出して、鍵を回すんだ。　――ゲド〈こわれた腕輪〉",
"2019/11/13","10:12"," おれは明るい岸辺に背を向けて、運命の定めるところに行くしかないんだ。おれは一度もゆっくりしたことがなかった。今も、もう時間がない。　――ゲド〈影との戦い〉",
"2019/11/13","10:12"," ところが、今、現在、わたしが願っているのは、とにもかくにも生きていたいということなんだ。　――ゲド〈こわれた腕輪〉",
"2019/11/13","10:12"," これはきみの仕事じゃないし、きみに責任があるわけでもない。このとんでもないことをおれは自分で始めてしまったんだ。だから結着は自分でつける。　――ゲド〈影との戦い〉",
"2019/11/13","10:16"," わたしは自分がしなければならないことをして生きているんだ。わたしは、どこへ行くにもひとりで行かなければならない。　――ゲド〈こわれた腕輪〉",
"2019/11/13","10:22"," 「光は暗闇の中で輝いている。暗闇は光を理解しなかった。」聖書にはこう書かれています。ですがニーチェは「昼の光に夜の闇の深さが分かるものか。」、カフカは「悪は善のことを知っている。しかし善は悪のことを知らない。」と述べています。",
"2019/11/13","10:30","だがお前が復讐を仕掛ける限り、オレの自分の復讐を果たす。",
"2019/11/13","10:33","「死んだ人々はみな生きている。死者は朽ちることなくよみがえり、永遠に果てることはないだろう。ただそなたは別だ。死を拒んだからだ。そなたは死を失い、死を失うことで、同時に生を手放した。」",
"2019/11/13","10:34","「そなたには日の光も見えなければ、夜の闇も見えない。そなたはそなた自身を救うために、緑の大地も、太陽も、星も、みんな売ってしまったんだ。だが、今、そなたに自己と呼ぶべきものがあるか？ない。そなたが売ったのは、そうよ、そなた自身だったんだ。そなたの自己だったんだ」",
"2019/11/13","10:53"," 傷の疼きを感じたことのない者だけが、他人の傷痕を見てあざ笑う。【最も優れた英文学の作家 シェイクスピア】",
"2019/11/14","07:46"," 自らを高きに置く者は神によりて低きに堕とされ、自らを低きに置く者は神によりて高きに上げられる【ユダヤの名言】",
"2019/11/14","08:05"," 「千の言葉より一発の銃弾、運命を従えるのは力」",
"2019/11/14","08:06"," 人間ってすごいなパート2今隣にいる、家族、友達、彼氏彼女など、明日になれば君を殺す敵になるかもしれない、一発のパンチで、一発のキックで、一本のナイフで、一発の銃弾で、一個の爆弾で沈むような世界を何食わぬ顔して生きていられんだ、狂気だよ",
"2019/11/14","08:18","この世の中に死刑を免れるべき人間などいない。免れるのは自ら死んだ人間だけだ。生きている人間に善を語る資格はない。",
"2019/11/14","09:08","食い散らかした人骨の上で愛を語るより、集めた首の数を競うより、もはや誰を犠牲にする事もない死んだ人間の方が、正しいに決まってる",
"2019/11/14","09:11","昔のオレは、凍てつく波動ぐらいは出せたと思う",
"2019/11/15","08:16","「何の為に生きるのかという問いに信じるに足る答えを持てなければ、人はパンの山の中で自滅の道を選ぶだろう」",
"2019/11/15","16:58"," 力を持ち、知識が豊かにひろがっていけばいくほど、その人間のたどるべき道は狭くなり、やがては何ひとつ選べるものはなくなって、ただ、しなければならないことだけをするようになるものなのだ。　――呼び出しの長〈影との戦い〉",
"2019/11/15","16:58"," だが、そなたは井戸の水を汲みすぎた。待つのだ。生きるということは、じっと辛抱することだ。辛抱に辛抱を重ねて人ははじめてものに通じることができる。　――オジオン〈影との戦い〉",
"2019/11/16","09:01","お前の魂が死後も許しを得られん事を。お前を唆した者たちの血がこの世から消え去らん事を。私は私の親に言おう。",
"2019/11/17","08:33","「存在を揺るがすような不安に直面すると保守化する」GSOMIA破棄や香港のあり様を見てもその不安を予想できない、むしろ積極的にその方向に進みたい人達しか桜を見る会で政権を叩かないのが現実。 ",
"2019/11/17","08:36","しかしまぁ桜を見る会が安部自民党のはるか以前からの伝統なのは明らかなのだから、例え規模を拡大していても中止したならそれで必要十分だとは思うけどな。",
"2019/11/17","08:41","基本政策が信用できない野党や共産党がこうして政権の重箱の隅をツツきつつ選挙で敗北し続けるのはある意味、キチンと国政が回っているとも言える。",
"2019/11/17","08:43","野党支持者は大問題だと躍起だが、外交や安全保障や経済に比べれば重箱の隅としか言えないのは仕方ないだろう。",
"2019/11/17","09:29","文在寅を見ていると民主党時代の日本にそっくりだと思う。民主主義の体現者としての華々しい登場、中国への接近、米国からの離反、外交的混乱、経済の悪化、国内の対立・・10年前に日本が経験した事を韓国が今経験してるのかもしれんね",
"2019/11/17","10:26","もし中国が欧米式の民主主義国になれば、日本の外交内政は劇的に変わる。北朝鮮は崩壊し統一朝鮮が登場するかもしれない。日米安保(=沖縄基地問題)も再考される。嫌中感情で済む話じゃないよ。 ",
"2019/11/17","10:34","民主化された中国が統一朝鮮に倣って歴史問題を追及してきた場合、非常に厄介な事になりそうな気はする..",
"2019/11/17","10:37","が、その場合は欧米も同じ穴のムジナだろうから、軟着陸してくれる事を祈る",
"2019/11/18","00:44","そこにはフロイト的な根拠があるんだよ ",
"2019/11/19","08:55","男は死ぬべきだし女は生きるべきだ。大体そういう風になっている。",
"2019/11/19","09:21","「男性と言う性が生物学的に人間の発生という生物現象にに関わる割合はせいぜい1％」",
"2019/11/20","07:16"," 今日は #国際男性デー です。弱音をはけなかったり、何でも一人で解決しようとして、いつの間にか精神的にも肉体的にも追い込まれていませんか？この機会に男性のみなさんは、ぜひ男性という性別が自分の生き方にどのような影響を与えているのかについて考えてみ…",
"2019/11/20","10:31","オレの虚無の原因が分かった。悪は善を利用する。",
"2019/11/21","02:09"," 孤高の秀才、卒論で狂った歯車　Ｈａｇｅｘさん殺すまで地元では「ひょうひょうとした孤高の秀才」と見られていた被告。バーチャルの世界でしか接点のなかったＨａｇｅｘさんを、リアルの世界で殺すまでを、…",
"2019/11/22","07:43"," 統一教会って反社じゃねえんだ？ふ〜ん。",
"2019/11/22","08:37"," はるかぜちゃんの人が「女性/男性だから差別されるのではない」「性別を理由に出来なくなればまた別の特徴を見つけて攻撃してくる」と言ってしまって、ただただ性別のみを理由に攻撃する人される人がいることを理解しないのは、良くも悪くも個人として注目を集めなが…",
"2019/11/22","08:39","語弊があるとは思うが、その程度の事が個人が命懸けで闘う理由になるだろうか。 ",
"2019/11/22","09:12","良くも悪くも彼らは孤独ではない。属性に埋没すれば彼らは個人から逃れられる上に、数の力を持つ。そんなパワーゲームは成就しようがしまいが誰も死にはしない。個人のない所に絶望はないし、絶望がない所には人間もない。",
"2019/11/22","09:13","人が一人では生きられんのも絶対的な事実ではあるが。",
"2019/11/22","09:13","いやまぁ、知らんけどな",
"2019/11/23","07:43","散々色んな所で言われてはいるが、意図したものなら見事、本音ならこの著者こそが「信用できない語り手」であってアーサーそのもの。 ",
"2019/11/23","08:10","朝酒はたまらんね",
"2019/11/23","08:17","100パー嫁の収入でいいクズ男は腐るほどいると思うぞｗ ",
